subject,predicate,value
UBERON:0001928,rdfs:label,preoptic area
UBERON:0001929,rdfs:label,supraoptic nucleus
UBERON:0001930,rdfs:label,paraventricular nucleus of hypothalamus
UBERON:0001945,rdfs:label,superior colliculus
UBERON:0001946,rdfs:label,inferior colliculus
UBERON:0001950,rdfs:label,neocortex
UBERON:0001954,rdfs:label,Ammon's horn
UBERON:0001969,rdfs:label,blood plasma
UBERON:0001970,rdfs:label,bile
UBERON:0001976,rdfs:label,epithelium of esophagus
UBERON:0001981,rdfs:label,blood vessel
UBERON:0001982,rdfs:label,capillary
UBERON:0001985,rdfs:label,corneal endothelium
UBERON:0001986,rdfs:label,endothelium
UBERON:0001987,rdfs:label,placenta
UBERON:0001989,rdfs:label,superior cervical ganglion
UBERON:0001997,rdfs:label,olfactory epithelium
UBERON:0002005,rdfs:label,enteric nervous system
UBERON:0002012,rdfs:label,pulmonary artery
UBERON:0002021,rdfs:label,occipital lobe
UBERON:0002028,rdfs:label,hindbrain
UBERON:0002031,rdfs:label,epithelium of bronchus
UBERON:0002034,rdfs:label,suprachiasmatic nucleus
UBERON:0002037,rdfs:label,cerebellum
UBERON:0002038,rdfs:label,substantia nigra
UBERON:0002043,rdfs:label,dorsal raphe nucleus
UBERON:0002046,rdfs:label,thyroid gland
UBERON:0002048,rdfs:label,lung
UBERON:0002049,rdfs:label,vasculature
UBERON:0002050,rdfs:label,embryonic structure
UBERON:0002051,rdfs:label,epithelium of bronchiole
UBERON:0002058,rdfs:label,main ciliary ganglion
UBERON:0002060,rdfs:label,femoral artery
UBERON:0002066,rdfs:label,umbilical vein
UBERON:0002067,rdfs:label,dermis
UBERON:0002073,rdfs:label,hair follicle
UBERON:0002078,rdfs:label,right cardiac atrium
UBERON:0002079,rdfs:label,left cardiac atrium
UBERON:0002080,rdfs:label,heart right ventricle
UBERON:0002081,rdfs:label,cardiac atrium
UBERON:0002082,rdfs:label,cardiac ventricle
UBERON:0002084,rdfs:label,heart left ventricle
UBERON:0002090,rdfs:label,postcranial axial skeleton
UBERON:0002091,rdfs:label,appendicular skeleton
UBERON:0002094,rdfs:label,interventricular septum
UBERON:0002097,rdfs:label,skin of body
UBERON:0002100,rdfs:label,trunk
UBERON:0002101,rdfs:label,limb
UBERON:0002102,rdfs:label,forelimb
UBERON:0002103,rdfs:label,hindlimb
UBERON:0002106,rdfs:label,spleen
UBERON:0002107,rdfs:label,liver
UBERON:0002108,rdfs:label,small intestine
UBERON:0002110,rdfs:label,gall bladder
UBERON:0002112,rdfs:label,smooth muscle of esophagus
UBERON:0002113,rdfs:label,kidney
UBERON:0002114,rdfs:label,duodenum
UBERON:0002115,rdfs:label,jejunum
UBERON:0002116,rdfs:label,ileum
UBERON:0002120,rdfs:label,pronephros
UBERON:0002124,rdfs:label,medulla of thymus
UBERON:0002135,rdfs:label,mitral valve
UBERON:0002137,rdfs:label,aortic valve
UBERON:0002148,rdfs:label,locus ceruleus
UBERON:0002165,rdfs:label,endocardium
UBERON:0002169,rdfs:label,alveolar sac
UBERON:0002170,rdfs:label,upper lobe of right lung
UBERON:0002171,rdfs:label,lower lobe of right lung
UBERON:0002174,rdfs:label,middle lobe of right lung
UBERON:0002182,rdfs:label,main bronchus
UBERON:0002183,rdfs:label,lobar bronchus
UBERON:0002184,rdfs:label,segmental bronchus
UBERON:0002185,rdfs:label,bronchus
UBERON:0002186,rdfs:label,bronchiole
UBERON:0002188,rdfs:label,respiratory bronchiole
UBERON:0002190,rdfs:label,subcutaneous adipose tissue
UBERON:0002196,rdfs:label,adenohypophysis
UBERON:0002198,rdfs:label,neurohypophysis
UBERON:0002200,rdfs:label,vasculature of head
UBERON:0002203,rdfs:label,vasculature of eye
UBERON:0002204,rdfs:label,musculoskeletal system
UBERON:0002214,rdfs:label,macula of utricle of membranous labyrinth
UBERON:0002227,rdfs:label,spiral organ of cochlea
UBERON:0002228,rdfs:label,rib
UBERON:0002240,rdfs:label,spinal cord
UBERON:0002245,rdfs:label,cerebellar hemisphere
UBERON:0002250,rdfs:label,popliteal artery
UBERON:0002255,rdfs:label,vomeronasal organ
UBERON:0002282,rdfs:label,stria vascularis of cochlear duct
UBERON:0002285,rdfs:label,telencephalic ventricle
UBERON:0002289,rdfs:label,midbrain cerebral aqueduct
UBERON:0002294,rdfs:label,biliary system
UBERON:0002298,rdfs:label,brainstem
UBERON:0002299,rdfs:label,alveolus of lung
UBERON:0002302,rdfs:label,myocardium of atrium
UBERON:0002314,rdfs:label,midbrain tectum
UBERON:0002331,rdfs:label,umbilical cord
UBERON:0002333,rdfs:label,pulmonary trunk
UBERON:0002335,rdfs:label,macula densa
UBERON:0002336,rdfs:label,corpus callosum
UBERON:0002345,rdfs:label,descending thoracic aorta
UBERON:0002349,rdfs:label,myocardium
UBERON:0002350,rdfs:label,conducting system of heart
UBERON:0002352,rdfs:label,atrioventricular node
UBERON:0002355,rdfs:label,pelvic region of trunk
UBERON:0002356,rdfs:label,perineum
UBERON:0002358,rdfs:label,peritoneum
UBERON:0002360,rdfs:label,meninx
UBERON:0002367,rdfs:label,prostate gland
UBERON:0002368,rdfs:label,endocrine gland
UBERON:0002370,rdfs:label,thymus
UBERON:0002371,rdfs:label,bone marrow
UBERON:0002372,rdfs:label,tonsil
UBERON:0002373,rdfs:label,palatine tonsil
UBERON:0002374,rdfs:label,metacarpal bone
UBERON:0002376,rdfs:label,cranial muscle
UBERON:0002381,rdfs:label,pectoralis major
UBERON:0002384,rdfs:label,connective tissue
UBERON:0002386,rdfs:label,forelimb zeugopod
UBERON:0002387,rdfs:label,pes
UBERON:0002390,rdfs:label,hematopoietic system
UBERON:0002391,rdfs:label,lymph
UBERON:0002394,rdfs:label,bile duct
UBERON:0002405,rdfs:label,immune system
UBERON:0002407,rdfs:label,pericardium
UBERON:0002412,rdfs:label,vertebra
UBERON:0002415,rdfs:label,tail
UBERON:0002416,rdfs:label,integumental system
UBERON:0002420,rdfs:label,basal ganglion
UBERON:0002421,rdfs:label,hippocampal formation
UBERON:0002423,rdfs:label,hepatobiliary system
UBERON:0002428,rdfs:label,limb bone
UBERON:0002451,rdfs:label,endometrial gland
UBERON:0002465,rdfs:label,lymphoid system
UBERON:0002469,rdfs:label,esophagus mucosa
UBERON:0002471,rdfs:label,zeugopod
UBERON:0002472,rdfs:label,stylopod
UBERON:0002509,rdfs:label,mesenteric lymph node
UBERON:0002518,rdfs:label,otolith organ
UBERON:0002524,rdfs:label,mediastinal lymph node
UBERON:0002530,rdfs:label,gland
UBERON:0002531,rdfs:label,paired fin bud
UBERON:0002533,rdfs:label,post-anal tail bud
UBERON:0002536,rdfs:label,arthropod sensillum
UBERON:0002537,rdfs:label,hermaphrodite gonad
UBERON:0002538,rdfs:label,hatching gland
UBERON:0002539,rdfs:label,pharyngeal arch
UBERON:0002540,rdfs:label,lateral line system
UBERON:0002541,rdfs:label,germ ring
UBERON:0002542,rdfs:label,scale
UBERON:0002544,rdfs:label,digit
UBERON:0002581,rdfs:label,postcentral gyrus
UBERON:0002623,rdfs:label,cerebral peduncle
UBERON:0002661,rdfs:label,superior frontal gyrus
UBERON:0002691,rdfs:label,ventral tegmental area
UBERON:0002703,rdfs:label,precentral gyrus
UBERON:0002728,rdfs:label,entorhinal cortex
UBERON:0002769,rdfs:label,superior temporal gyrus
UBERON:0002771,rdfs:label,middle temporal gyrus
UBERON:0002827,rdfs:label,vestibulocochlear ganglion
UBERON:0002924,rdfs:label,terminal nerve
UBERON:0003027,rdfs:label,cingulate cortex
UBERON:0003040,rdfs:label,central gray substance of midbrain
UBERON:0003050,rdfs:label,olfactory placode
UBERON:0003053,rdfs:label,ventricular zone
UBERON:0003058,rdfs:label,hypochord
UBERON:0003059,rdfs:label,presomitic mesoderm
UBERON:0003061,rdfs:label,blood island
UBERON:0003065,rdfs:label,ciliary marginal zone
UBERON:0003068,rdfs:label,axial mesoderm
UBERON:0003069,rdfs:label,otic placode
UBERON:0003070,rdfs:label,trigeminal placode complex
UBERON:0003071,rdfs:label,eye primordium
UBERON:0003073,rdfs:label,lens placode
UBERON:0003077,rdfs:label,paraxial mesoderm
UBERON:0003078,rdfs:label,epibranchial placode
UBERON:0003079,rdfs:label,floor plate
UBERON:0003083,rdfs:label,trunk neural crest
UBERON:0003086,rdfs:label,caudal artery
UBERON:0003099,rdfs:label,cranial neural crest
UBERON:0003112,rdfs:label,olfactory region
UBERON:0003118,rdfs:label,pharyngeal arch artery 1
UBERON:0003119,rdfs:label,pharyngeal arch artery 2
UBERON:0003120,rdfs:label,pharyngeal arch artery 3
UBERON:0003121,rdfs:label,pharyngeal arch artery 4
UBERON:0003122,rdfs:label,pharyngeal arch artery 5
UBERON:0003123,rdfs:label,pharyngeal arch artery 6
UBERON:0003124,rdfs:label,chorion membrane
UBERON:0003126,rdfs:label,trachea
UBERON:0003128,rdfs:label,cranium
UBERON:0003143,rdfs:label,pupa
UBERON:0003153,rdfs:label,head capsule
UBERON:0003215,rdfs:label,alveolus
UBERON:0003306,rdfs:label,floor plate of neural tube
UBERON:0003307,rdfs:label,floor plate of midbrain
UBERON:0003454,rdfs:label,small intestine Peyer's patch
UBERON:0003456,rdfs:label,respiratory system lymphatic vessel
UBERON:0003464,rdfs:label,hindlimb bone
UBERON:0003469,rdfs:label,respiratory system artery
UBERON:0003476,rdfs:label,respiratory system venous blood vessel
UBERON:0003499,rdfs:label,brain blood vessel
UBERON:0003504,rdfs:label,respiratory system blood vessel
UBERON:0003505,rdfs:label,trachea blood vessel
UBERON:0003512,rdfs:label,lung blood vessel
UBERON:0003663,rdfs:label,hindlimb muscle
UBERON:0003679,rdfs:label,mouth floor
UBERON:0003684,rdfs:label,abdominal cavity
UBERON:0003688,rdfs:label,omentum
UBERON:0003690,rdfs:label,fused sacrum
UBERON:0003693,rdfs:label,retroperitoneal space
UBERON:0003697,rdfs:label,abdominal wall
UBERON:0003728,rdfs:label,mediastinum
UBERON:0003729,rdfs:label,mouth mucosa
UBERON:0003849,rdfs:label,mesencephalic neural crest
UBERON:0003850,rdfs:label,telencephalon neural crest
UBERON:0003851,rdfs:label,diencephalon neural crest
UBERON:0003861,rdfs:label,neural arch
UBERON:0003881,rdfs:label,CA1 field of hippocampus
UBERON:0003882,rdfs:label,CA2 field of hippocampus
UBERON:0003883,rdfs:label,CA3 field of hippocampus
UBERON:0003884,rdfs:label,CA4 field of hippocampus
UBERON:0003889,rdfs:label,fallopian tube
UBERON:0003894,rdfs:label,liver primordium
UBERON:0003901,rdfs:label,horizontal septum
UBERON:0003903,rdfs:label,bursa of Fabricius
UBERON:0003917,rdfs:label,arthropod fat body
UBERON:0003921,rdfs:label,pancreas primordium
UBERON:0003922,rdfs:label,pancreatic epithelial bud
UBERON:0003932,rdfs:label,cartilage element of chondrocranium
UBERON:0003934,rdfs:label,mesenchyme pectoral fin
UBERON:0003936,rdfs:label,postoptic commissure
UBERON:0003949,rdfs:label,tubal tonsil
UBERON:0003982,rdfs:label,mature ovarian follicle
UBERON:0004026,rdfs:label,caudal ganglionic eminence
UBERON:0004027,rdfs:label,chorionic plate
UBERON:0004064,rdfs:label,neural tube basal plate
UBERON:0004067,rdfs:label,lateral nasal prominence
UBERON:0004068,rdfs:label,medial nasal prominence
UBERON:0004086,rdfs:label,brain ventricle
UBERON:0004117,rdfs:label,pharyngeal pouch
UBERON:0004122,rdfs:label,genitourinary system
UBERON:0004124,rdfs:label,myocardium trabecular layer
UBERON:0004134,rdfs:label,proximal tubule
UBERON:0004135,rdfs:label,distal tubule
UBERON:0004141,rdfs:label,heart tube
UBERON:0004152,rdfs:label,bulbus arteriosus
UBERON:0004167,rdfs:label,orbitofrontal cortex
UBERON:0004189,rdfs:label,glomerular endothelium
UBERON:0004193,rdfs:label,loop of Henle ascending limb thin segment
UBERON:0004200,rdfs:label,kidney pyramid
UBERON:0004203,rdfs:label,cortical collecting duct
UBERON:0004212,rdfs:label,glomerular capillary
UBERON:0004264,rdfs:label,lower leg skin
UBERON:0004288,rdfs:label,skeleton
UBERON:0004363,rdfs:label,pharyngeal arch artery
UBERON:0004454,rdfs:label,tarsal region
UBERON:0004535,rdfs:label,cardiovascular system
UBERON:0004639,rdfs:label,renal afferent arteriole
UBERON:0004640,rdfs:label,renal efferent arteriole
UBERON:0004647,rdfs:label,liver lobule
UBERON:0004648,rdfs:label,esophagus muscularis mucosa
UBERON:0004707,rdfs:label,pharyngula stage
UBERON:0004726,rdfs:label,vasa recta
UBERON:0004740,rdfs:label,basibranchial bone
UBERON:0004741,rdfs:label,cleithrum
UBERON:0004742,rdfs:label,dentary
UBERON:0004744,rdfs:label,articular/anguloarticular
UBERON:0004746,rdfs:label,prootic bone
UBERON:0004770,rdfs:label,articular system
UBERON:0004801,rdfs:label,cervix epithelium
UBERON:0004851,rdfs:label,aorta endothelium
UBERON:0004880,rdfs:label,chordamesoderm
UBERON:0004905,rdfs:label,articulation
UBERON:0004908,rdfs:label,upper digestive tract
UBERON:0004913,rdfs:label,hepatopancreatic ampulla
UBERON:0005020,rdfs:label,mucosa of tongue
UBERON:0005068,rdfs:label,neural rod
UBERON:0005096,rdfs:label,descending thin limb
UBERON:0005097,rdfs:label,renal connecting tubule
UBERON:0005170,rdfs:label,granulosa cell layer
UBERON:0005253,rdfs:label,head mesenchyme
UBERON:0005256,rdfs:label,trunk mesenchyme
UBERON:0005281,rdfs:label,ventricular system of central nervous system
UBERON:0005292,rdfs:label,extraembryonic tissue
UBERON:0005306,rdfs:label,blastema
UBERON:0005363,rdfs:label,inferior vagus X ganglion
UBERON:0005366,rdfs:label,olfactory lobe
UBERON:0005383,rdfs:label,caudate-putamen
UBERON:0005396,rdfs:label,carotid artery segment
UBERON:0005403,rdfs:label,ventral striatum
UBERON:0005409,rdfs:label,alimentary part of gastrointestinal system
UBERON:0005439,rdfs:label,definitive endoderm
UBERON:0005440,rdfs:label,ductus arteriosus
UBERON:0005493,rdfs:label,hyoid muscle
UBERON:0005497,rdfs:label,non-neural ectoderm
UBERON:0005499,rdfs:label,rhombomere 1
UBERON:0005507,rdfs:label,rhombomere 3
UBERON:0005511,rdfs:label,rhombomere 4
UBERON:0005515,rdfs:label,rhombomere 5
UBERON:0005519,rdfs:label,rhombomere 6
UBERON:0005523,rdfs:label,rhombomere 7
UBERON:0005527,rdfs:label,rhombomere 8
UBERON:0005562,rdfs:label,thymus primordium
UBERON:0005563,rdfs:label,trigeminal neural crest
UBERON:0005564,rdfs:label,gonad primordium
UBERON:0005566,rdfs:label,rhombomere 1 floor plate
UBERON:0005569,rdfs:label,rhombomere 2
UBERON:0005570,rdfs:label,rhombomere 2 floor plate
UBERON:0005573,rdfs:label,rhombomere 3 floor plate
UBERON:0005576,rdfs:label,rhombomere 4 floor plate
UBERON:0005579,rdfs:label,rhombomere 5 floor plate
UBERON:0005582,rdfs:label,rhombomere 6 floor plate
UBERON:0005585,rdfs:label,rhombomere 7 floor plate
UBERON:0005588,rdfs:label,rhombomere 8 floor plate
UBERON:0005609,rdfs:label,iliac artery
UBERON:0005721,rdfs:label,pronephric mesoderm
UBERON:0005725,rdfs:label,olfactory system
UBERON:0005750,rdfs:label,glomerular parietal epithelium
UBERON:0005870,rdfs:label,olfactory pit
UBERON:0005945,rdfs:label,neurocranial trabecula
UBERON:0006083,rdfs:label,perirhinal cortex
UBERON:0006088,rdfs:label,inferior parietal cortex
UBERON:0006222,rdfs:label,future diencephalon
UBERON:0006238,rdfs:label,future brain
UBERON:0006240,rdfs:label,future forebrain
UBERON:0006241,rdfs:label,future spinal cord
UBERON:0006314,rdfs:label,bodily fluid
UBERON:0006334,rdfs:label,posterior lateral line
UBERON:0006479,rdfs:label,Brodmann (1909) area 38
UBERON:0006483,rdfs:label,Brodmann (1909) area 46
UBERON:0006530,rdfs:label,seminal fluid
UBERON:0006558,rdfs:label,lymphatic part of lymphoid system
UBERON:0006595,rdfs:label,presumptive endoderm
UBERON:0006596,rdfs:label,presumptive blood
UBERON:0006597,rdfs:label,quadrate bone
UBERON:0006599,rdfs:label,presumptive hypochord
UBERON:0006600,rdfs:label,presumptive enteric nervous system
UBERON:0006601,rdfs:label,presumptive ectoderm
UBERON:0006603,rdfs:label,presumptive mesoderm
UBERON:0006618,rdfs:label,atrium auricular region
UBERON:0006676,rdfs:label,muscularis mucosa
UBERON:0006761,rdfs:label,corneo-scleral junction
UBERON:0006763,rdfs:label,epithelium of conjunctiva
UBERON:0006841,rdfs:label,central vein of liver
UBERON:0006849,rdfs:label,scapula
UBERON:0006860,rdfs:label,swim bladder
UBERON:0006862,rdfs:label,diaphysis of femur
UBERON:0006865,rdfs:label,metaphysis of femur
UBERON:0006904,rdfs:label,head mesenchyme from mesoderm
UBERON:0006908,rdfs:label,fast muscle tissue
UBERON:0006965,rdfs:label,vascular cord
UBERON:0007097,rdfs:label,chordo neural hinge
UBERON:0007106,rdfs:label,chorionic villus
UBERON:0007113,rdfs:label,venom
UBERON:0007122,rdfs:label,pharyngeal pouch 1
UBERON:0007123,rdfs:label,pharyngeal pouch 2
UBERON:0007124,rdfs:label,pharyngeal pouch 3
UBERON:0007125,rdfs:label,pharyngeal pouch 4
UBERON:0007126,rdfs:label,pharyngeal pouch 5
UBERON:0007127,rdfs:label,pharyngeal pouch 6
UBERON:0007134,rdfs:label,trunk ganglion
UBERON:0007135,rdfs:label,neural keel
UBERON:0007142,rdfs:label,left internal carotid artery
UBERON:0007143,rdfs:label,right internal carotid artery
UBERON:0007213,rdfs:label,mesenchyme derived from head neural crest
UBERON:0007220,rdfs:label,late embryonic stage
UBERON:0007250,rdfs:label,lingual tonsil
UBERON:0007277,rdfs:label,presumptive hindbrain
UBERON:0007281,rdfs:label,presumptive midbrain hindbrain boundary
UBERON:0007282,rdfs:label,presumptive segmental plate
UBERON:0007283,rdfs:label,presumptive shield
UBERON:0007284,rdfs:label,presumptive neural plate
UBERON:0007285,rdfs:label,presumptive paraxial mesoderm
UBERON:0007286,rdfs:label,presumptive floor plate
UBERON:0007288,rdfs:label,presumptive forebrain midbrain boundary
UBERON:0007290,rdfs:label,presumptive rhombomere 3
UBERON:0007291,rdfs:label,presumptive rhombomere 4
UBERON:0007292,rdfs:label,presumptive rhombomere 5
UBERON:0007293,rdfs:label,presumptive rhombomere 6
UBERON:0007294,rdfs:label,presumptive rhombomere 7
UBERON:0007295,rdfs:label,presumptive rhombomere 8
UBERON:0007297,rdfs:label,presumptive pronephric mesoderm
UBERON:0007329,rdfs:label,pancreatic duct
UBERON:0007383,rdfs:label,enveloping layer of ectoderm
UBERON:0007610,rdfs:label,tibial artery
UBERON:0007650,rdfs:label,esophagogastric junction
UBERON:0007683,rdfs:label,lateral mesenchyme derived from mesoderm
UBERON:0007688,rdfs:label,anlage
UBERON:0007795,rdfs:label,ascitic fluid
UBERON:0007808,rdfs:label,adipose tissue of abdominal region
UBERON:0008337,rdfs:label,inguinal part of abdomen
UBERON:0008896,rdfs:label,post-hyoid pharyngeal arch
UBERON:0008897,rdfs:label,fin
UBERON:0008904,rdfs:label,neuromast
UBERON:0008930,rdfs:label,somatosensory cortex
UBERON:0008952,rdfs:label,upper lobe of left lung
UBERON:0008953,rdfs:label,lower lobe of left lung
UBERON:0008998,rdfs:label,vasculature of brain
UBERON:0009091,rdfs:label,vasa recta ascending limb
UBERON:0009114,rdfs:label,cervical thymus
UBERON:0009115,rdfs:label,thoracic thymus
UBERON:0009120,rdfs:label,gill filament
UBERON:0009122,rdfs:label,adenohypophyseal placode
UBERON:0009202,rdfs:label,vasa recta descending limb
UBERON:0009472,rdfs:label,axilla
UBERON:0009582,rdfs:label,spinal cord lateral wall
UBERON:0009616,rdfs:label,presumptive midbrain
UBERON:0009676,rdfs:label,early telencephalic vesicle
UBERON:0009853,rdfs:label,body of uterus
UBERON:0009881,rdfs:label,anterior lateral plate mesoderm
UBERON:0009910,rdfs:label,posterior lateral plate mesoderm
UBERON:0009955,rdfs:label,neurogenic placode
UBERON:0009970,rdfs:label,epithelium of pancreatic duct
UBERON:0010147,rdfs:label,male accessory sex gland
UBERON:0010230,rdfs:label,eyeball of camera-type eye
UBERON:0010285,rdfs:label,midbrain basal plate
UBERON:0010302,rdfs:label,amnioserosa
UBERON:0010710,rdfs:label,pectoral fin skeleton
UBERON:0010743,rdfs:label,meningeal cluster
UBERON:0010996,rdfs:label,articular cartilage of joint
UBERON:0011004,rdfs:label,pharyngeal arch cartilage
UBERON:0011085,rdfs:label,palatoquadrate arch
UBERON:0011143,rdfs:label,upper urinary tract
UBERON:0011146,rdfs:label,silk gland
UBERON:0011150,rdfs:label,pharyngeal arch derived gill
UBERON:0011153,rdfs:label,ventral hyoid arch skeleton
UBERON:0011189,rdfs:label,lamina propria of large intestine
