SourceTermID	SourceTerm	MappedTermLabel	MappedTermCURIE	MappedTermIRI	MappingScore	Tags	Ontology
DR2IFF_G	Dietary Interview - Individual Foods, Second Day				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DR2IFF_H	Dietary Interview - Individual Foods, Second Day				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DR2IFF_I	Dietary Interview - Individual Foods, Second Day				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DR2IFF_J	Dietary Interview - Individual Foods, Second Day				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DR2TOT_C	Dietary Interview - Total Nutrient Intakes, Second Day				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DR2TOT_D	Dietary Interview - Total Nutrient Intakes, Second Day				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DR2TOT_E	Dietary Interview - Total Nutrient Intakes, Second Day				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DR2TOT_F	Dietary Interview - Total Nutrient Intakes, Second Day				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DR2TOT_G	Dietary Interview - Total Nutrient Intakes, Second Day				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DR2TOT_H	Dietary Interview - Total Nutrient Intakes, Second Day				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DR2TOT_I	Dietary Interview - Total Nutrient Intakes, Second Day				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DR2TOT_J	Dietary Interview - Total Nutrient Intakes, Second Day				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DRXFCD_C	Dietary Interview Technical Support File - Food Codes				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DRXFCD_D	Dietary Interview Technical Support File - Food Codes				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DRXFCD_E	Dietary Interview Technical Support File - Food Codes				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DRXFCD_F	Dietary Interview Technical Support File - Food Codes				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DRXFCD_G	Dietary Interview Technical Support File - Food Codes				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DRXFCD_H	Dietary Interview Technical Support File - Food Codes				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DRXFCD_I	Dietary Interview Technical Support File - Food Codes 				0.0	unmapped,unmapped	NCIT
DRXFCD_J	Dietary Interview Technical Support File - Food Codes 				0.0	unmapped,unmapped	NCIT
DRXFMT	Dietary Interview Technical Support File - Food Code Format File 				0.0	unmapped,unmapped	NCIT
DRXFMT_B	Dietary Interview Technical Support File - Food Code Format File 				0.0	unmapped,unmapped	NCIT
DRXIFF	Dietary Interview - Individual Foods				0.0	unmapped,unmapped	NCIT
DRXIFF_B	Dietary Interview - Individual Foods				0.0	unmapped,unmapped	NCIT
DRXMCD_C	Dietary Interview Technical Support File - Modification Codes				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DRXMCD_D	Dietary Interview Technical Support File - Modification Codes				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DRXMCD_E	Dietary Interview Technical Support File - Modification Codes				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DRXMCD_F	Dietary Interview Technical Support File - Modification Codes				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DRXMCD_G	Dietary Interview Technical Support File - Modification Codes				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
DRXTOT	Dietary Interview - Total Nutrient Intakes				0.0	unmapped,unmapped	NCIT
DRXTOT_B	Dietary Interview - Total Nutrient Intakes				0.0	unmapped,unmapped	NCIT
DSBI	Dietary Supplement Database - Blend Information				0.0	unmapped	NCIT
DSII	Dietary Supplement Database - Ingredient Information				0.0	unmapped	NCIT
DSPI	Dietary Supplement Database - Product Information				0.0	unmapped	NCIT
DSQ2_B	Dietary Supplement Use 30-Day - File 2, Participant's Use of Supplements				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
DSQ2_C	Dietary Supplement Use 30-Day - File 2, Participant's Use of Supplements				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
DSQ2_D	Dietary Supplement Use 30-Day - File 2, Participant's Use of Supplements				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
DSQFILE2	Dietary Supplement Use 30-Day - File 2, Participant's Use of Supplements				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
DXX_2_00	Dual-Energy X-ray Absorptiometry - Whole Body, Second Exam				0.0	unmapped,unmapped	NCIT
DXX_2_B	Dual-Energy X-ray Absorptiometry - Whole Body, Second Exam				0.0	unmapped,unmapped	NCIT
DXXAAC_H	Dual-Energy X-ray Absorptiometry - Abdominal Aortic Calcification				0.0	unmapped	NCIT
DXXAG_C	Dual Energy X-ray Absorptiometry - Android/Gynoid				0.0	unmapped,unmapped	NCIT
DXXAG_D	Dual Energy X-ray Absorptiometry - Android/Gynoid				0.0	unmapped,unmapped	NCIT
DXXAG_G	Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
DXXAG_H	Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
DXXAG_I	Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
DXXAG_J	Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
DXXFRX_H	Dual-Energy X-ray Absorptiometry - FRAX Score				0.0	unmapped	NCIT
DXXL1_H	Dual-Energy X-ray Absorptiometry - L1 Vertebrae Morphology				0.0	unmapped	NCIT
DXXL2_H	Dual-Energy X-ray Absorptiometry - L2 Vertebrae Morphology				0.0	unmapped	NCIT
DXXL3_H	Dual-Energy X-ray Absorptiometry - L3 Vertebrae Morphology				0.0	unmapped	NCIT
DXXL4_H	Dual-Energy X-ray Absorptiometry - L4 Vertebrae Morphology				0.0	unmapped	NCIT
DXXT10_H	Dual-Energy X-ray Absorptiometry - T10 Vertebrae Morphology				0.0	unmapped	NCIT
DXXT11_H	Dual-Energy X-ray Absorptiometry - T11 Vertebrae Morphology				0.0	unmapped	NCIT
DXXT12_H	Dual-Energy X-ray Absorptiometry - T12 Vertebrae Morphology				0.0	unmapped	NCIT
DXXT4_H	Dual-Energy X-ray Absorptiometry - T4 Vertebrae Morphology				0.0	unmapped	NCIT
DXXT5_H	Dual-Energy X-ray Absorptiometry - T5 Vertebrae Morphology				0.0	unmapped	NCIT
DXXT6_H	Dual-Energy X-ray Absorptiometry - T6 Vertebrae Morphology				0.0	unmapped	NCIT
DXXT7_H	Dual-Energy X-ray Absorptiometry - T7 Vertebrae Morphology				0.0	unmapped	NCIT
DXXT8_H	Dual-Energy X-ray Absorptiometry - T8 Vertebrae Morphology				0.0	unmapped	NCIT
DXXT9_H	Dual-Energy X-ray Absorptiometry - T9 Vertebrae Morphology				0.0	unmapped	NCIT
DXXV_H_R	Dual-Energy X-ray Absorptiometry - Vertebral Fracture Assessment Results Comparison Study				0.0	unmapped	NCIT
DXXVFA_H	Dual-Energy X-ray Absorptiometry - Vertebral Fracture Assessment				0.0	unmapped	NCIT
EPH_D	Environmental Phenols & Parabens				0.0	unmapped,unmapped	NCIT
EPH_G	Environmental Phenols & Parabens				0.0	unmapped,unmapped	NCIT
EPHPP_H	Personal Care and Consumer Product Chemicals and Metabolites				0.0	unmapped,unmapped	NCIT
EPHPP_I	Personal Care and Consumer Product Chemicals and Metabolites				0.0	unmapped,unmapped	NCIT
FAR_K_R	Fatty Acids - Washed RBCs				0.0	unmapped	NCIT
FETIB_J	Iron Status - Serum				0.0	unmapped,unmapped	NCIT
FFMR_K_R	Folate Forms - Total & Individual – Washed RBCs				0.0	unmapped	NCIT
FFQDC_C	Food Frequency Questionnaire - Output from DietCalc Software				0.0	unmapped,unmapped	NCIT
FFQDC_D	Food Frequency Questionnaire - Output from DietCalc Software				0.0	unmapped,unmapped	NCIT
FLXC_H_R	Fluorosis - Clinical 20-29 Years				0.0	unmapped	NCIT
FOLFMS_E	Folate Forms - Individual - Serum				0.0	unmapped	NCIT
FOLFMS_G	Folate Forms - Total & Individual - Serum				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
FOLFMS_H	Folate Forms - Total & Individual - Serum				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
FOLFMS_I	Folate Forms - Total & Individual - Serum				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
FOLFMS_J	Folate Forms - Total & Individual - Serum				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
FR_J	Flame Retardants - Urine				0.0	unmapped,unmapped	NCIT
FSQ_E_R	Food Security - Pregnant Women				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
FSQ_F_R	Food Security - Pregnant Women				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
FSQ_G_R	Food Security - Pregnant Women				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
FSQ_H_R	Food Security - Pregnant Women				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
FSQ_I_R	Food Security - Pregnant Women				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
FSQ_J_R	Food Security - Pregnant Women				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
GEO_2000	Geocoded Data, NHANES 1999-2016, Census 2000				0.0	unmapped	NCIT
GEO_2010	Geocoded Data, NHANES 1999-2018, Census 2010				0.0	unmapped	NCIT
GLU_D	Plasma Fasting Glucose & Insulin				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
GLU_E	Plasma Fasting Glucose & Insulin				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
GLU_F	Plasma Fasting Glucose & Insulin				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
GLU_G	Plasma Fasting Glucose & Insulin				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
GLU_H	Plasma Fasting Glucose				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
GLU_I	Plasma Fasting Glucose				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
GLU_J	Plasma Fasting Glucose				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
HEPC_D	Hepatitis C: Confirmed Antibody, RNA (HCV-RNA), & Genotype				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
HEPC_E	Hepatitis C: Confirmed Antibody, RNA (HCV-RNA), & Genotype				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
HEPC_F	Hepatitis C: Confirmed Antibody, RNA (HCV-RNA), & Genotype				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
HEPC_G	Hepatitis C: Confirmed Antibody, RNA (HCV-RNA), & Genotype				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
HEPC_I_R	Hepatitis C: Confirmed Antibody (INNO-LIA) - 2016				0.0	unmapped	NCIT
HEPC_J	Hepatitis C: RNA (HCV-RNA), Confirmed Antibody (INNO-LIA), & Genotype				0.0	unmapped,unmapped	NCIT
HIV_D	HIV Antibody Test, CD4+ T Lymphocytes & CD8+ T Cells				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
HPVC_I_R	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas High-Risk - Youth				0.0	unmapped,unmapped	NCIT
HPVC_J_R	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas High-Risk - Youth				0.0	unmapped,unmapped	NCIT
HPVM_D_R	Human Papillomavirus (HPV) - Multiplexed 6, 11, 16, 18, 31, 33, 45, 52 & 58 Antibody - Serum - Youth				0.0	unmapped	NCIT
HPVN_D_R	Human Papillomavirus (HPV) - 6, 11, 16, 18, 31, 33, 45, 52, & 58 Antibody - Serum: M9ELISA				0.0	unmapped	NCIT
HPVP_H	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array				0.0	unmapped	NCIT
HPVP_H_R	Human Papillomavirus (HPV) DNA Results from Penile Swab Samples: Roche Linear Array (Youth)				0.0	unmapped	NCIT
HPVP_I	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array				0.0	unmapped	NCIT
HPVP_I_R	Human Papillomavirus (HPV) DNA - Penile Swabs: Roche Linear Array - Youth				0.0	unmapped	NCIT
HPVS_F_R	Human Papillomavirus (HPV) DNA - Vaginal Swab: Digene Hybrid Capture & Roche Linear Array - Youth				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
HPVS_G_R	Human Papillomavirus (HPV) DNA - Vaginal Swab: Digene Hybrid Capture & Roche Linear Array - Youth				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
HPVS_H_R	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array - Youth				0.0	unmapped	NCIT
HPVS_I_R	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth				0.0	unmapped,unmapped,unmapped	NCIT
HPVS_J_R	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Youth				0.0	unmapped,unmapped,unmapped	NCIT
HPVSER_D	Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody – Serum: 4-plex CLIA				0.0	unmapped,unmapped	NCIT
HPVSER_E	Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody – Serum: 4-plex CLIA				0.0	unmapped,unmapped	NCIT
HPVSRM_D	Human Papillomavirus (HPV) - Multiplexed 6, 11, 16, 18, 31, 33, 45, 52 & 58 Antibody – Serum: 9-plex CLIA				0.0	unmapped	NCIT
HPVSWC_I	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas High-Risk				0.0	unmapped	NCIT
HPVSWR_D	Human Papillomavirus (HPV) DNA - Vaginal Swab: Digene Hybrid Capture & Roche Linear Array				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
HPVSWR_E	Human Papillomavirus (HPV) DNA - Vaginal Swab: Digene Hybrid Capture & Roche Linear Array				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
HPVSWR_F	Human Papillomavirus (HPV) DNA - Vaginal Swab: Digene Hybrid Capture & Roche Linear Array				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
HPVSWR_G	Human Papillomavirus (HPV) DNA - Vaginal Swab: Digene Hybrid Capture & Roche Linear Array				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
HPVSWR_H	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas & Roche Linear Array				0.0	unmapped	NCIT
HPVSWR_I	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array				0.0	unmapped,unmapped	NCIT
HPVW_J_R	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array - Adults				0.0	unmapped	NCIT
HPWC_J_R	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Cobas High-Risk - Adults				0.0	unmapped	NCIT
HSCRP_I	High-Sensitivity C-Reactive Protein (hs-CRP)				0.0	unmapped	NCIT
HUKM_H_R	Kidney Markers - Home Urine Collection				0.0	unmapped	NCIT
IFII_K_R	Infant Formula Database – Ingredient Information				0.0	unmapped	NCIT
IFLD_K_R	Infant Formula Database – Label Descriptor				0.0	unmapped	NCIT
IFNI_K_R	Infant Formula Database – Nutrient Information				0.0	unmapped	NCIT
IFPI_K_R	Infant Formula Database – Product Information				0.0	unmapped	NCIT
IHG_D	Mercury: Inorganic - Blood				0.0	unmapped,unmapped,unmapped	NCIT
IHG_E	Mercury: Inorganic - Blood				0.0	unmapped,unmapped,unmapped	NCIT
IHG_F	Mercury: Inorganic - Blood				0.0	unmapped,unmapped,unmapped	NCIT
KIQ_U_B	Kidney Conditions - Urology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
KIQ_U_C	Kidney Conditions - Urology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
KIQ_U_D	Kidney Conditions - Urology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
KIQ_U_E	Kidney Conditions - Urology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
KIQ_U_F	Kidney Conditions - Urology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
KIQ_U_G	Kidney Conditions - Urology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
KIQ_U_H	Kidney Conditions - Urology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
KIQ_U_I	Kidney Conditions - Urology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
KIQ_U_J	Kidney Conditions - Urology				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
L03_B	HIV Antibody Test, CD4+ T Lymphocytes & CD8+ T Cells				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
L03_C	HIV Antibody Test, CD4+ T Lymphocytes & CD8+ T Cells				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
L04PER_C	Perchlorate - Urine				0.0	unmapped	NCIT
L04VOC_B	Volatile Organic Compounds - Blood & Water				0.0	unmapped,unmapped	NCIT
L04VOC_C	Volatile Organic Compounds - Blood, Water, & Related Questionnaire Items				0.0	unmapped	NCIT
L05RDC_A	Chlamydia & Gonorrhea - Urine - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
L05RDC_B	Chlamydia & Gonorrhea - Urine - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
L05RDC_C	Chlamydia & Gonorrhea - Urine - Youth				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
L06_2_00	Cadmium, Lead, Ferritin, Serum Folate, RBC Folate, Vitamin B12, Homocysteine, Methylmalonic acid, Cotinine & Other Selected Nutr				0.0	unmapped	NCIT
L06_2_B	Cadmium, Lead, Total Mercury, Ferritin, Serum Folate, RBC Folate, Vitamin B12, Homocysteine, Methylmalonic acid, Cotinine - Bloo				0.0	unmapped	NCIT
L06_B	Cadmium, Lead, Mercury, Cotinine & Nutritional Biochemistries				0.0	unmapped,unmapped	NCIT
L06BMT_C	Cadmium, Lead, & Total Mercury - Blood				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
L06NB_C	Folate - RBC & Serum, and Vitamin B12				0.0	unmapped	NCIT
L06UAS_C	Arsenics - Total & Speciated - Urine				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
L06UHG_C	Mercury: Inorganic - Urine				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
L10_2_00	Glycohemoglobin, Plasma Glucose, Serum C-peptide, & Insulin, Second Exam				0.0	unmapped,unmapped	NCIT
L10_2_B	Glycohemoglobin, Plasma Glucose, Serum C-peptide, & Insulin, Second Exam				0.0	unmapped,unmapped	NCIT
L10AM_B	Plasma Fasting Glucose, Serum C-peptide & Insulin				0.0	unmapped,unmapped,unmapped	NCIT
L10AM_C	Plasma Fasting Glucose, Serum C-peptide & Insulin				0.0	unmapped,unmapped,unmapped	NCIT
L11_2_B	C-Reactive Protein & Others, Second Exam				0.0	unmapped,unmapped	NCIT
L11_2_R	C-Reactive Protein & Others, Second Exam				0.0	unmapped,unmapped	NCIT
L11_B	C-Reactive protein (CRP), Fibrinogen, Bone Alkaline Phosphatase & Urinary N-telopeptides				0.0	unmapped	NCIT
L11_C	C-Reactive Protein (CRP), Bone Alkaline Phosphatase (BAP) & Parathyroid Hormone (PTH)				0.0	unmapped	NCIT
L13_2_B	Cholesterol - Total, HDL, LDL  & Triglycerides, Second Exam				0.0	unmapped,unmapped	NCIT
L13_2_R	Cholesterol - Total, HDL, LDL  & Triglycerides, Second Exam				0.0	unmapped,unmapped	NCIT
L16_2_B	Creatinine & Albumin - Urine, Second Exam				0.0	unmapped,unmapped	NCIT
L16_2_R	Creatinine & Albumin - Urine, Second Exam				0.0	unmapped,unmapped	NCIT
L18_2_00	Standard Biochemistry Profile & Hormones, Second Exam				0.0	unmapped	NCIT
L19_2_B	Measles, Rubella, & Varicella, Second Exam				0.0	unmapped,unmapped	NCIT
L19_2_R	Measles, Rubella, & Varicella, Second Exam				0.0	unmapped,unmapped	NCIT
L24PFC_C	Polyfluoroalkyl Chemicals				0.0	unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
L28DFP_C	Dioxins, Furans, & Coplanar PCBs				0.0	unmapped,unmapped,unmapped	NCIT
L28OCP_C	Pesticides - Organochlorine Metabolites - Serum (Surplus)				0.0	unmapped	NCIT
L28PBE_C	Brominated Flame Retardants (BFRs)				0.0	unmapped	NCIT
L28POC_B	Dioxins, Furans, & Coplanar PCBs				0.0	unmapped,unmapped,unmapped	NCIT
L36_B	Syphilis-IgG, Syphilis Rapid Plasma Reagin (RPR) & Treponema pallidum Particle Agglutination (TP-PA)				0.0	unmapped,unmapped	NCIT
L36_C	Syphilis-IgG, Syphilis Rapid Plasma Reagin (RPR) & Treponema pallidum Particle Agglutination (TP-PA)				0.0	unmapped,unmapped	NCIT
L37SWA_C	Human Papillomavirus (HPV) DNA - Vaginal Swab: Digene Hybrid Capture & Prototype Line Blot Assay				0.0	unmapped	NCIT
L37SWR_C	Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array				0.0	unmapped,unmapped	NCIT
L40_2_B	Standard Biochemistry Profile, Follicle Stimulating Hormone & Luteinizing Hormone, Second Exam				0.0	unmapped	NCIT
L40_B	Standard Biochemistry Profile				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
L40_C	Standard Biochemistry Profile				0.0	unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped,unmapped	NCIT
L52SER_C	Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody - Serum: 4-plex CLIA				0.0	unmapped	NCIT
LAB03	HIV Antibody Test, CD4+ T Lymphocytes & CD8+ T Cells				0.0	unmapped,unmapped,unmapped,unmapped	NCIT
LAB04	Volatile Organic Compounds - Blood & Water				0.0	unmapped,unmapped	NCIT
LAB06	Cadmium, Lead, Mercury, Cotinine & Nutritional Biochemistries				0.0	unmapped,unmapped	NCIT
LAB07	Latex				0.0	unmapped	NCIT
LAB10AM	Plasma Fasting Glucose, Serum C-peptide & Insulin				0.0	unmapped,unmapped,unmapped	NCIT
LAB17	Cryptosporidum & Toxoplasma				0.0	unmapped	NCIT
LAB18	Standard Biochemistry Profile & Hormones				0.0	unmapped	NCIT
LAB21	Volatile Organic Compounds (VOC) - Personal Exposure Badge				0.0	unmapped	NCIT
LAB28POC	Dioxins, Furans, & Coplanar PCBs				0.0	unmapped,unmapped,unmapped	NCIT
LEXAB_B	Lower Extremity Disease - Ankle Brachial Blood Pressure Index				0.0	unmapped,unmapped,unmapped	NCIT
LEXAB_C	Lower Extremity Disease - Ankle Brachial Blood Pressure Index				0.0	unmapped,unmapped,unmapped	NCIT
LEXABPI	Lower Extremity Disease - Ankle Brachial Blood Pressure Index				0.0	unmapped,unmapped,unmapped	NCIT
LEXPN	Lower Extremity Disease - Peripheral Neuropathy				0.0	unmapped,unmapped,unmapped	NCIT
LEXPN_B	Lower Extremity Disease - Peripheral Neuropathy				0.0	unmapped,unmapped,unmapped	NCIT
