Variable,Table,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score,Tags,Ontology
LBXMCVSI,CBC_I,Pain in right chest,Chest Pain,NCIT:C38665,http://purl.obolibrary.org/obo/NCIT_C38665,0.8717724581762841,,NCIT
LBXMCVSI,CBC_H,Urinary Chlamydia,Chlamydia,NCIT:C76271,http://purl.obolibrary.org/obo/NCIT_C76271,0.8636666486134854,,NCIT
LBXMCVSI,L25_B,Bone alkaline phosphotase (ug/L),Bone Specific Alkaline Phosphatase,NCIT:C113515,http://purl.obolibrary.org/obo/NCIT_C113515,0.8324554039215026,,NCIT
LBXMCVSI,L25_B,Any Dietary Supplements Taken,dietary supplement,FOODON:03401298,http://purl.obolibrary.org/obo/FOODON_03401298,0.816996614076333,,FOODON
LBXMCVSI,CBC_F,Ever told you had chronic bronchitis,Chronic Bronchitis,NCIT:C26722,http://purl.obolibrary.org/obo/NCIT_C26722,0.8144681712072626,,NCIT
LBXMCVSI,CBC_D,Trunk Total (g),Plant Trunk,NCIT:C79691,http://purl.obolibrary.org/obo/NCIT_C79691,0.8078110973710921,,NCIT
LBXMCVSI,LAB25,Total saturated fatty acids (gm),Saturated Fatty Acid,NCIT:C68421,http://purl.obolibrary.org/obo/NCIT_C68421,0.807265787011576,,NCIT
LBXMD1,L35_B,liver cancer,hepatocellular carcinoma,EFO:0000182,http://www.ebi.ac.uk/efo/EFO_0000182,0.993931841836087,age,EFO
LBXMD1,L35_B,Ciprofloxacin 1,Ciprofloxacin,NCIT:C375,http://purl.obolibrary.org/obo/NCIT_C375,0.9645071981239193,,NCIT
LBXMD2,L35_B,lung cancer,lung carcinoma,EFO:0001071,http://www.ebi.ac.uk/efo/EFO_0001071,0.988424207029614,age,EFO
LBXMD2,L35_B,Ciprofloxacin 2,Ciprofloxacin,NCIT:C375,http://purl.obolibrary.org/obo/NCIT_C375,0.9676326933546187,,NCIT
LBXME,LAB19,Measles,Measles,NCIT:C96406,http://purl.obolibrary.org/obo/NCIT_C96406,0.9922662172740987,,NCIT
LBXME,L19_B,Measles,Measles,NCIT:C96406,http://purl.obolibrary.org/obo/NCIT_C96406,0.9922662172740987,,NCIT
LBXME,L19_C,Measles,Measles,NCIT:C96406,http://purl.obolibrary.org/obo/NCIT_C96406,0.9922662172740987,,NCIT
LBXME,LAB19,congestive heart failure,congestive heart failure,EFO:0000373,http://www.ebi.ac.uk/efo/EFO_0000373,0.990234412438936,,EFO
LBXME,LAB19,Measles,measles,EFO:1002025,http://www.ebi.ac.uk/efo/EFO_1002025,0.9857452460643897,,EFO
LBXME,L19_B,Measles,measles,EFO:1002025,http://www.ebi.ac.uk/efo/EFO_1002025,0.9857452460643897,,EFO
LBXME,L19_C,Measles,measles,EFO:1002025,http://www.ebi.ac.uk/efo/EFO_1002025,0.9857452460643897,,EFO
LBXME,L19_B,Red cell distribution width (%),Red cell distribution width,EFO:0009188,http://www.ebi.ac.uk/efo/EFO_0009188,0.9796131123908012,,EFO
LBXME,L19_C,a stroke,Family History of Stroke,NCIT:C168208,http://purl.obolibrary.org/obo/NCIT_C168208,0.9240918907141795,age,NCIT
LBXME,L19_B,Selenium (ng/mL),Dietary Selenium,NCIT:C68281,http://purl.obolibrary.org/obo/NCIT_C68281,0.8872520641482565,,NCIT
LBXME,LAB19,Total monounsaturated fatty acids (gm),Monounsaturated Fatty Acid,NCIT:C68392,http://purl.obolibrary.org/obo/NCIT_C68392,0.8810650047697833,,NCIT
LBXME,LAB19,Phosphorus (mg),phosphorus added,FOODON:03460223,http://purl.obolibrary.org/obo/FOODON_03460223,0.8586975884851642,,FOODON
LBXME,L19_B,Phosphorus (mg),phosphorus added,FOODON:03460223,http://purl.obolibrary.org/obo/FOODON_03460223,0.8586975884851642,,FOODON
LBXME,L19_C,Ever told you had angina/angina pectoris,angina pectoris,EFO:0003913,http://www.ebi.ac.uk/efo/EFO_0003913,0.8215001250239662,,EFO
LBXME,LAB19,Magnesium (mg),magnesium added,FOODON:03460774,http://purl.obolibrary.org/obo/FOODON_03460774,0.8128488556087475,,FOODON
LBXME1,L35_B,Erythromycin 1,Erythromycin,NCIT:C476,http://purl.obolibrary.org/obo/NCIT_C476,0.9752728092627458,,NCIT
LBXME1,L35_C,Erythromycin 1,Erythromycin,NCIT:C476,http://purl.obolibrary.org/obo/NCIT_C476,0.9752728092627458,,NCIT
LBXME1,L35_C,Theobromine (mg),theobromine measurement,EFO:0021179,http://www.ebi.ac.uk/efo/EFO_0021179,0.8382244581520426,,EFO
LBXME1,L35_B,Age lymphoma/Hodgkin's diagnosed,Hodgkins lymphoma,EFO:0000183,http://www.ebi.ac.uk/efo/EFO_0000183,0.803521123243058,,EFO
LBXME2,L35_B,Erythromycin 2,Erythromycin,NCIT:C476,http://purl.obolibrary.org/obo/NCIT_C476,0.9782634755558062,,NCIT
LBXME2,L35_C,Erythromycin 2,Erythromycin,NCIT:C476,http://purl.obolibrary.org/obo/NCIT_C476,0.9782634755558062,,NCIT
LBXME2,L35_B,melanoma,melanoma,EFO:0000756,http://www.ebi.ac.uk/efo/EFO_0000756,0.9552328193528086,age,EFO
LBXME2,L35_C,Vitamin B6 (mg),vitamin B6 measurement,EFO:0004621,http://www.ebi.ac.uk/efo/EFO_0004621,0.8217290961845783,,EFO
LBXMEA,MMRV_F,Measles antibody (IgG),Rubeola IgG Antibody Measurement,NCIT:C112412,http://purl.obolibrary.org/obo/NCIT_C112412,0.9908512986834327,,NCIT
LBXMF1,L35_B,ovarian cancer,ovarian carcinoma,EFO:0001075,http://www.ebi.ac.uk/efo/EFO_0001075,0.9878579626870145,age,EFO
LBXMF1,L35_B,Cefazolin 1,Cefazolin,NCIT:C28913,http://purl.obolibrary.org/obo/NCIT_C28913,0.9733090450984225,,NCIT
LBXMF2,L35_B,rectal cancer,rectum cancer,EFO:1000657,http://www.ebi.ac.uk/efo/EFO_1000657,0.9899880223544714,age,EFO
LBXMF2,L35_B,Cefazolin 2,Cefazolin,NCIT:C28913,http://purl.obolibrary.org/obo/NCIT_C28913,0.976753478126881,,NCIT
LBXMG1,L35_B,Gentamicin 1,Gentamicin,NCIT:C519,http://purl.obolibrary.org/obo/NCIT_C519,0.9369967476465793,,NCIT
LBXMG1,L35_C,Gentamicin 1,Gentamicin,NCIT:C519,http://purl.obolibrary.org/obo/NCIT_C519,0.9369967476465793,,NCIT
LBXMG1,L35_B,PSA test,psoriatic arthritis,EFO:0003778,http://www.ebi.ac.uk/efo/EFO_0003778,0.8177896958451661,age,EFO
LBXMG1,L35_C,Caffeine (mg),caffeine measurement,EFO:0021177,http://www.ebi.ac.uk/efo/EFO_0021177,0.8004388184606168,,EFO
LBXMG2,L35_B,glaucoma,glaucoma,EFO:0000516,http://www.ebi.ac.uk/efo/EFO_0000516,0.9783337535865103,,EFO
LBXMG2,L35_B,Gentamicin 2,Gentamicin,NCIT:C519,http://purl.obolibrary.org/obo/NCIT_C519,0.9428896638001606,,NCIT
LBXMG2,L35_C,Gentamicin 2,Gentamicin,NCIT:C519,http://purl.obolibrary.org/obo/NCIT_C519,0.9428896638001606,,NCIT
LBXMG2,L35_C,Carbohydrate (gm),carbohydrate measurement,EFO:0004998,http://www.ebi.ac.uk/efo/EFO_0004998,0.8532107496494759,,EFO
LBXMI1,L35_B,Imipenem 1,Imipenem,NCIT:C570,http://purl.obolibrary.org/obo/NCIT_C570,0.9694544686082014,,NCIT
LBXMI1,L35_B,Told had macular degeneration,age-related macular degeneration,EFO:0001365,http://www.ebi.ac.uk/efo/EFO_0001365,0.8750120054829682,,EFO
LBXMI2,L35_B,Imipenem 2,Imipenem,NCIT:C570,http://purl.obolibrary.org/obo/NCIT_C570,0.9740804080733179,,NCIT
LBXMI2,L35_B,Macular degeneration in which eye,age-related macular degeneration,EFO:0001365,http://www.ebi.ac.uk/efo/EFO_0001365,0.8193078752513135,,EFO
LBXMIR,L28OCP_C,diabetes,diabetes mellitus,EFO:0000400,http://www.ebi.ac.uk/efo/EFO_0000400,0.9883578191681102,,EFO
LBXMIR,L28POC_B,heart attack,myocardial infarction,EFO:0000612,http://www.ebi.ac.uk/efo/EFO_0000612,0.9873367109230459,age,EFO
LBXMIR,LAB28POC,Fear: Flying,flying phobia,EFO:1001889,http://www.ebi.ac.uk/efo/EFO_1001889,0.9699938180445616,,EFO
LBXMIR,LAB28POC,Mirex (ng/g),Mirex,NCIT:C44404,http://purl.obolibrary.org/obo/NCIT_C44404,0.8813222179038699,,NCIT
LBXMIR,L28POC_B,Mirex (ng/g),Mirex,NCIT:C44404,http://purl.obolibrary.org/obo/NCIT_C44404,0.8813222179038699,,NCIT
LBXMIR,L28OCP_C,Mirex (ng/g),Mirex,NCIT:C44404,http://purl.obolibrary.org/obo/NCIT_C44404,0.8813222179038699,,NCIT
LBXMIR,LAB28POC,Phosphorus (mg),phosphorus added,FOODON:03460223,http://purl.obolibrary.org/obo/FOODON_03460223,0.8586975884851642,,FOODON
LBXML1,L35_B,Levofloxacin 1,Levofloxacin,NCIT:C1586,http://purl.obolibrary.org/obo/NCIT_C1586,0.9666433421113801,,NCIT
LBXML1,L35_C,Levofloxacin 1,Levofloxacin,NCIT:C1586,http://purl.obolibrary.org/obo/NCIT_C1586,0.9666433421113801,,NCIT
LBXML1,L35_B,Exercised,exercise,EFO:0000483,http://www.ebi.ac.uk/efo/EFO_0000483,0.8907650389123278,,EFO
LBXML1,L35_C,Magnesium (mg),magnesium measurement,EFO:0004845,http://www.ebi.ac.uk/efo/EFO_0004845,0.8339824162806909,,EFO
LBXML2,L35_B,Levofloxacin 2,Levofloxacin,NCIT:C1586,http://purl.obolibrary.org/obo/NCIT_C1586,0.9696770304926527,,NCIT
LBXML2,L35_C,Levofloxacin 2,Levofloxacin,NCIT:C1586,http://purl.obolibrary.org/obo/NCIT_C1586,0.9696770304926527,,NCIT
LBXML2,L35_C,Total polyunsaturated fatty acids (gm),polyunsaturated fatty acid measurement,EFO:0010733,http://www.ebi.ac.uk/efo/EFO_0010733,0.8198719045264453,,EFO
LBXML2,L35_B,wrist fracture  1st time,wrist fracture,EFO:0009515,http://www.ebi.ac.uk/efo/EFO_0009515,0.814693965003882,,EFO
LBXMMA,LAB06,shark,Shark,NCIT:C71922,http://purl.obolibrary.org/obo/NCIT_C71922,0.9913987327101272,,NCIT
LBXMMA,L06MH_C,chronic bronchitis,Chronic Bronchitis,NCIT:C26722,http://purl.obolibrary.org/obo/NCIT_C26722,0.9908142946494868,,NCIT
LBXMMA,L06_B,Ferritin (ng/mL),Ferritin Measurement,NCIT:C74737,http://purl.obolibrary.org/obo/NCIT_C74737,0.8972655050428917,,NCIT
LBXMMA,LAB06,Methylmalonic acid (umol/L),Methylmalonic Acid Measurement,NCIT:C96690,http://purl.obolibrary.org/obo/NCIT_C96690,0.8906778134035772,,NCIT
LBXMMA,L06_B,Methylmalonic acid (umol/L),Methylmalonic Acid Measurement,NCIT:C96690,http://purl.obolibrary.org/obo/NCIT_C96690,0.8906778134035772,,NCIT
LBXMMA,L06MH_C,Methylmalonic acid (umol/L),Methylmalonic Acid Measurement,NCIT:C96690,http://purl.obolibrary.org/obo/NCIT_C96690,0.8906778134035772,,NCIT
LBXMMA,L06_B,Phosphorus (mg),phosphorus added,FOODON:03460223,http://purl.obolibrary.org/obo/FOODON_03460223,0.8586975884851642,,FOODON
LBXMMA,LAB06,Q.38 Did you eat mixed veggies,mixed vegetables,FOODON:00002683,http://purl.obolibrary.org/obo/FOODON_00002683,0.813640040928446,,FOODON
LBXMMA,LAB06,High fiber diet,high fiber food,FOODON:03510048,http://purl.obolibrary.org/obo/FOODON_03510048,0.8134721973351701,,FOODON
LBXMMA,L06MH_C,Blood urea nitrogen (mmol/L),blood urea nitrogen measurement,EFO:0004741,http://www.ebi.ac.uk/efo/EFO_0004741,0.811524933314576,,EFO
LBXMMA,LAB06,Fibrinogen (g/L),fibrinogen measurement,EFO:0004623,http://www.ebi.ac.uk/efo/EFO_0004623,0.8086838424031264,,EFO
LBXMMA,LAB06,Methylmalonic acid (umol/L),Methylmalonic acid measurement,EFO:0021651,http://www.ebi.ac.uk/efo/EFO_0021651,0.8076688022236718,,EFO
LBXMMA,L06_B,Methylmalonic acid (umol/L),Methylmalonic acid measurement,EFO:0021651,http://www.ebi.ac.uk/efo/EFO_0021651,0.8076688022236718,,EFO
LBXMMA,L06MH_C,Methylmalonic acid (umol/L),Methylmalonic acid measurement,EFO:0021651,http://www.ebi.ac.uk/efo/EFO_0021651,0.8076688022236718,,EFO
LBXMMA,L06_B,Retinal branch vein occlusion right eye,retinal vein occlusion,EFO:1001157,http://www.ebi.ac.uk/efo/EFO_1001157,0.8039063824409882,,EFO
LBXMMASI,MMA_G,Methylmalonic Acid (nmol/L),Methylmalonic Acid Measurement,NCIT:C96690,http://purl.obolibrary.org/obo/NCIT_C96690,0.8797999983711403,,NCIT
LBXMMASI,MMA_H,Methylmalonic Acid (nmol/L),Methylmalonic Acid Measurement,NCIT:C96690,http://purl.obolibrary.org/obo/NCIT_C96690,0.8797999983711403,,NCIT
LBXMO1,L35_B,Oxacillin 1,Oxacillin,NCIT:C62063,http://purl.obolibrary.org/obo/NCIT_C62063,0.9560766049303837,,NCIT
LBXMO1,L35_C,Oxacillin 1,Oxacillin,NCIT:C62063,http://purl.obolibrary.org/obo/NCIT_C62063,0.9560766049303837,,NCIT
LBXMO1,L35_C,Phosphorus (mg),phosphorus measurement,EFO:0004861,http://www.ebi.ac.uk/efo/EFO_0004861,0.825855679617205,,EFO
LBXMO1,L35_B,wrist fracture  2nd time,wrist fracture,EFO:0009515,http://www.ebi.ac.uk/efo/EFO_0009515,0.8094346535768433,,EFO
LBXMO2,L35_B,osteoporosis,osteoporosis,EFO:0003882,http://www.ebi.ac.uk/efo/EFO_0003882,0.9807943787131992,,EFO
LBXMO2,L35_B,Oxacillin 2,Oxacillin,NCIT:C62063,http://purl.obolibrary.org/obo/NCIT_C62063,0.9615330293599207,,NCIT
LBXMO2,L35_C,Oxacillin 2,Oxacillin,NCIT:C62063,http://purl.obolibrary.org/obo/NCIT_C62063,0.9615330293599207,,NCIT
LBXMO2,L35_C,Potassium (mg),potassium measurement,EFO:0009283,http://www.ebi.ac.uk/efo/EFO_0009283,0.8073133948294142,,EFO
LBXMOPCT,L25_C,thyroid cancer,Papillary Thyroid Carcinoma Pathway,NCIT:C91496,http://purl.obolibrary.org/obo/NCIT_C91496,0.9940294479589704,age,NCIT
LBXMOPCT,CBC_F,chronic bronchitis,Chronic Bronchitis,NCIT:C26722,http://purl.obolibrary.org/obo/NCIT_C26722,0.9908142946494868,,NCIT
LBXMOPCT,CBC_I,Pain in neck,"Neck Pain, CTCAE 3.0",NCIT:C56135,http://purl.obolibrary.org/obo/NCIT_C56135,0.9847140764109892,,NCIT
LBXMOPCT,L25_C,breast cancer,breast carcinoma,EFO:0000305,http://www.ebi.ac.uk/efo/EFO_0000305,0.9841902372168735,age,EFO
LBXMOPCT,LAB25,Theobromine (mg),Theobromine,NCIT:C87684,http://purl.obolibrary.org/obo/NCIT_C87684,0.9493732274113473,,NCIT
LBXMOPCT,CBC_G,Dietary fiber (gm),Dietary Fiber,NCIT:C68492,http://purl.obolibrary.org/obo/NCIT_C68492,0.9422678057267244,,NCIT
LBXMOPCT,CBC_J,Caffeine (mg),Caffeine Measurement,NCIT:C75346,http://purl.obolibrary.org/obo/NCIT_C75346,0.9146022092210542,,NCIT
LBXMOPCT,LAB25,Monocyte percent (%),Percent of Monocytes,NCIT:C159480,http://purl.obolibrary.org/obo/NCIT_C159480,0.9113522367904339,,NCIT
LBXMOPCT,L25_B,Monocyte percent (%),Percent of Monocytes,NCIT:C159480,http://purl.obolibrary.org/obo/NCIT_C159480,0.9113522367904339,,NCIT
LBXMOPCT,L25_C,Monocyte percent (%),Percent of Monocytes,NCIT:C159480,http://purl.obolibrary.org/obo/NCIT_C159480,0.9113522367904339,,NCIT
LBXMOPCT,CBC_D,Monocyte percent (%),Percent of Monocytes,NCIT:C159480,http://purl.obolibrary.org/obo/NCIT_C159480,0.9113522367904339,,NCIT
LBXMOPCT,CBC_E,Monocyte percent (%),Percent of Monocytes,NCIT:C159480,http://purl.obolibrary.org/obo/NCIT_C159480,0.9113522367904339,,NCIT
LBXMOPCT,CBC_F,Monocyte percent (%),Percent of Monocytes,NCIT:C159480,http://purl.obolibrary.org/obo/NCIT_C159480,0.9113522367904339,,NCIT
LBXMOPCT,CBC_G,Monocyte percent (%),Percent of Monocytes,NCIT:C159480,http://purl.obolibrary.org/obo/NCIT_C159480,0.9113522367904339,,NCIT
LBXMOPCT,CBC_H,Monocyte percent (%),Percent of Monocytes,NCIT:C159480,http://purl.obolibrary.org/obo/NCIT_C159480,0.9113522367904339,,NCIT
LBXMOPCT,CBC_I,Monocyte percent (%),Percent of Monocytes,NCIT:C159480,http://purl.obolibrary.org/obo/NCIT_C159480,0.9113522367904339,,NCIT
LBXMOPCT,CBC_J,Monocyte percent (%),Percent of Monocytes,NCIT:C159480,http://purl.obolibrary.org/obo/NCIT_C159480,0.9113522367904339,,NCIT
LBXMOPCT,L25_B,C-reactive protein(mg/dL),C-Reactive Protein Measurement,NCIT:C64548,http://purl.obolibrary.org/obo/NCIT_C64548,0.8903308953233403,,NCIT
LBXMOPCT,LAB25,lead poisoning test,lead poisoning,FOODON:03530243,http://purl.obolibrary.org/obo/FOODON_03530243,0.8869128974975721,,FOODON
LBXMOPCT,L25_B,Apolipoprotein (B) (g/L),apolipoprotein B measurement,EFO:0004615,http://www.ebi.ac.uk/efo/EFO_0004615,0.8731675176833669,,EFO
LBXMOPCT,CBC_H,Urinary Gonorrhea,Gonorrhea,NCIT:C92950,http://purl.obolibrary.org/obo/NCIT_C92950,0.8631440260978844,,NCIT
LBXMOPCT,LAB25,Phosphorus (mg),phosphorus added,FOODON:03460223,http://purl.obolibrary.org/obo/FOODON_03460223,0.8586975884851642,,FOODON
LBXMOPCT,LAB25,Monocyte percent (%),monocyte percentage of leukocytes,EFO:0007989,http://www.ebi.ac.uk/efo/EFO_0007989,0.8532946831309532,,EFO
LBXMOPCT,L25_B,Monocyte percent (%),monocyte percentage of leukocytes,EFO:0007989,http://www.ebi.ac.uk/efo/EFO_0007989,0.8532946831309532,,EFO
LBXMOPCT,L25_C,Monocyte percent (%),monocyte percentage of leukocytes,EFO:0007989,http://www.ebi.ac.uk/efo/EFO_0007989,0.8532946831309532,,EFO
LBXMOPCT,CBC_D,Monocyte percent (%),monocyte percentage of leukocytes,EFO:0007989,http://www.ebi.ac.uk/efo/EFO_0007989,0.8532946831309532,,EFO
LBXMOPCT,CBC_E,Monocyte percent (%),monocyte percentage of leukocytes,EFO:0007989,http://www.ebi.ac.uk/efo/EFO_0007989,0.8532946831309532,,EFO
LBXMOPCT,CBC_F,Monocyte percent (%),monocyte percentage of leukocytes,EFO:0007989,http://www.ebi.ac.uk/efo/EFO_0007989,0.8532946831309532,,EFO
LBXMOPCT,CBC_G,Monocyte percent (%),monocyte percentage of leukocytes,EFO:0007989,http://www.ebi.ac.uk/efo/EFO_0007989,0.8532946831309532,,EFO
LBXMOPCT,CBC_H,Monocyte percent (%),monocyte percentage of leukocytes,EFO:0007989,http://www.ebi.ac.uk/efo/EFO_0007989,0.8532946831309532,,EFO
LBXMOPCT,CBC_I,Monocyte percent (%),monocyte percentage of leukocytes,EFO:0007989,http://www.ebi.ac.uk/efo/EFO_0007989,0.8532946831309532,,EFO
LBXMOPCT,CBC_J,Monocyte percent (%),monocyte percentage of leukocytes,EFO:0007989,http://www.ebi.ac.uk/efo/EFO_0007989,0.8532946831309532,,EFO
LBXMOPCT,CBC_E,Albumin urine (mg/L) SI,Urine Albumin,NCIT:C121532,http://purl.obolibrary.org/obo/NCIT_C121532,0.8379950259662025,,NCIT
LBXMOPCT,CBC_D,Thoracic Spine Area (cm^2),Thoracic Spine,NCIT:C69315,http://purl.obolibrary.org/obo/NCIT_C69315,0.8173375895255037,,NCIT
LBXMOPCT,LAB25,Age lymphoma/Hodgkin's diagnosed,Hodgkins lymphoma,EFO:0000183,http://www.ebi.ac.uk/efo/EFO_0000183,0.803521123243058,,EFO
LBXMOPCT,L25_B,of Dietary Supplements Taken,dietary supplement,FOODON:03401298,http://purl.obolibrary.org/obo/FOODON_03401298,0.8027747335795068,,FOODON
LBXMP1,L35_B,Penicillin 1,Penicillin G Sodium,NCIT:C28865,http://purl.obolibrary.org/obo/NCIT_C28865,0.9606946835206784,,NCIT
LBXMP1,L35_C,Penicillin 1,Penicillin G Sodium,NCIT:C28865,http://purl.obolibrary.org/obo/NCIT_C28865,0.9606946835206784,,NCIT
LBXMP1,L35_B,Any other fractures,bone fracture,EFO:0003931,http://www.ebi.ac.uk/efo/EFO_0003931,0.8661007074626346,,EFO
LBXMP1,L35_C,Theobromine (mg),theobromine measurement,EFO:0021179,http://www.ebi.ac.uk/efo/EFO_0021179,0.8382244581520426,,EFO
LBXMP2,L35_B,osteoporosis?,osteoporosis,EFO:0003882,http://www.ebi.ac.uk/efo/EFO_0003882,0.9807943787131992,family history,EFO
LBXMP2,L35_B,Penicillin 2,Penicillin G Sodium,NCIT:C28865,http://purl.obolibrary.org/obo/NCIT_C28865,0.9662664697216884,,NCIT
LBXMP2,L35_C,Penicillin 2,Penicillin G Sodium,NCIT:C28865,http://purl.obolibrary.org/obo/NCIT_C28865,0.9662664697216884,,NCIT
LBXMP2,L35_C,Vitamin B6 (mg),vitamin B6 measurement,EFO:0004621,http://www.ebi.ac.uk/efo/EFO_0004621,0.8217290961845783,,EFO
LBXMPSI,L25_C,bone cancer,Malignant Bone Neoplasm,NCIT:C4016,http://purl.obolibrary.org/obo/NCIT_C4016,0.9969512343441815,age,NCIT
LBXMPSI,CBC_F,arthritis,"Arthritis, CTCAE",NCIT:C143299,http://purl.obolibrary.org/obo/NCIT_C143299,0.9939321613134149,age,NCIT
LBXMPSI,L25_C,cervical cancer,cervical carcinoma,EFO:0001061,http://www.ebi.ac.uk/efo/EFO_0001061,0.993460363165893,age,EFO
LBXMPSI,CBC_H,Acrylamide,Acrylamide,NCIT:C44329,http://purl.obolibrary.org/obo/NCIT_C44329,0.9920436637051884,comment,NCIT
LBXMPSI,LAB25,Vitamin A (IU),International Unit of Vitamin A,NCIT:C67374,http://purl.obolibrary.org/obo/NCIT_C67374,0.9919002299014211,,NCIT
LBXMPSI,LAB25,melanoma,melanoma,EFO:0000756,http://www.ebi.ac.uk/efo/EFO_0000756,0.9552328193528086,age,EFO
LBXMPSI,LAB25,Mean platelet volume (fL),Mean Platelet Volume Measurement,NCIT:C74730,http://purl.obolibrary.org/obo/NCIT_C74730,0.9149127027876002,,NCIT
LBXMPSI,L25_B,Mean platelet volume (fL),Mean Platelet Volume Measurement,NCIT:C74730,http://purl.obolibrary.org/obo/NCIT_C74730,0.9149127027876002,,NCIT
LBXMPSI,L25_C,Mean platelet volume (fL),Mean Platelet Volume Measurement,NCIT:C74730,http://purl.obolibrary.org/obo/NCIT_C74730,0.9149127027876002,,NCIT
LBXMPSI,CBC_D,Mean platelet volume (fL),Mean Platelet Volume Measurement,NCIT:C74730,http://purl.obolibrary.org/obo/NCIT_C74730,0.9149127027876002,,NCIT
LBXMPSI,CBC_E,Mean platelet volume (fL),Mean Platelet Volume Measurement,NCIT:C74730,http://purl.obolibrary.org/obo/NCIT_C74730,0.9149127027876002,,NCIT
LBXMPSI,CBC_F,Mean platelet volume (fL),Mean Platelet Volume Measurement,NCIT:C74730,http://purl.obolibrary.org/obo/NCIT_C74730,0.9149127027876002,,NCIT
LBXMPSI,CBC_G,Mean platelet volume (fL),Mean Platelet Volume Measurement,NCIT:C74730,http://purl.obolibrary.org/obo/NCIT_C74730,0.9149127027876002,,NCIT
LBXMPSI,CBC_H,Mean platelet volume (fL),Mean Platelet Volume Measurement,NCIT:C74730,http://purl.obolibrary.org/obo/NCIT_C74730,0.9149127027876002,,NCIT
LBXMPSI,CBC_I,Mean platelet volume (fL),Mean Platelet Volume Measurement,NCIT:C74730,http://purl.obolibrary.org/obo/NCIT_C74730,0.9149127027876002,,NCIT
LBXMPSI,CBC_J,Mean platelet volume (fL),Mean Platelet Volume Measurement,NCIT:C74730,http://purl.obolibrary.org/obo/NCIT_C74730,0.9149127027876002,,NCIT
LBXMPSI,LAB25,Mean platelet volume (fL),mean platelet volume,EFO:0004584,http://www.ebi.ac.uk/efo/EFO_0004584,0.9147287801118877,,EFO
LBXMPSI,L25_B,Mean platelet volume (fL),mean platelet volume,EFO:0004584,http://www.ebi.ac.uk/efo/EFO_0004584,0.9147287801118877,,EFO
LBXMPSI,L25_C,Mean platelet volume (fL),mean platelet volume,EFO:0004584,http://www.ebi.ac.uk/efo/EFO_0004584,0.9147287801118877,,EFO
LBXMPSI,CBC_D,Mean platelet volume (fL),mean platelet volume,EFO:0004584,http://www.ebi.ac.uk/efo/EFO_0004584,0.9147287801118877,,EFO
LBXMPSI,CBC_E,Mean platelet volume (fL),mean platelet volume,EFO:0004584,http://www.ebi.ac.uk/efo/EFO_0004584,0.9147287801118877,,EFO
LBXMPSI,CBC_F,Mean platelet volume (fL),mean platelet volume,EFO:0004584,http://www.ebi.ac.uk/efo/EFO_0004584,0.9147287801118877,,EFO
LBXMPSI,CBC_G,Mean platelet volume (fL),mean platelet volume,EFO:0004584,http://www.ebi.ac.uk/efo/EFO_0004584,0.9147287801118877,,EFO
LBXMPSI,CBC_H,Mean platelet volume (fL),mean platelet volume,EFO:0004584,http://www.ebi.ac.uk/efo/EFO_0004584,0.9147287801118877,,EFO
LBXMPSI,CBC_I,Mean platelet volume (fL),mean platelet volume,EFO:0004584,http://www.ebi.ac.uk/efo/EFO_0004584,0.9147287801118877,,EFO
LBXMPSI,CBC_J,Mean platelet volume (fL),mean platelet volume,EFO:0004584,http://www.ebi.ac.uk/efo/EFO_0004584,0.9147287801118877,,EFO
LBXMPSI,CBC_J,Calcium (mg),Dietary Calcium,NCIT:C68241,http://purl.obolibrary.org/obo/NCIT_C68241,0.9128705731375841,,NCIT
LBXMPSI,L25_B,Fibrinogen (mg/dL),"Fibrinogen, CTCAE",NCIT:C55274,http://purl.obolibrary.org/obo/NCIT_C55274,0.8957591095103287,,NCIT
LBXMPSI,CBC_G,Iron (mg),Dietary Iron,NCIT:C68256,http://purl.obolibrary.org/obo/NCIT_C68256,0.872076287772396,,NCIT
LBXMPSI,CBC_I,Pain in upper sternum,Chest Pain in Upper Sternum,NCIT:C168152,http://purl.obolibrary.org/obo/NCIT_C168152,0.8708237663677065,,NCIT
LBXMPSI,LAB25,kidney cancer,"kidney (whole, raw)",FOODON:03310898,http://purl.obolibrary.org/obo/FOODON_03310898,0.8560142688790612,age,FOODON
LBXMPSI,CBC_D,Thoracic Spine BMC (g),Thoracic Spine,NCIT:C69315,http://purl.obolibrary.org/obo/NCIT_C69315,0.8544514094731663,,NCIT
LBXMPSI,L25_B,Apolipoprotein (B) (mg/dL),apolipoprotein B measurement,EFO:0004615,http://www.ebi.ac.uk/efo/EFO_0004615,0.8415770084208669,,EFO
LBXMPSI,CBC_E,Toxoplasma (IgG),Toxoplasma,NCIT:C75538,http://purl.obolibrary.org/obo/NCIT_C75538,0.8405464942607107,,NCIT
LBXMPSI,LAB25,# of times other shellfish eaten,shellfish,FOODON:03411433,http://purl.obolibrary.org/obo/FOODON_03411433,0.821579526889731,,FOODON
LBXMPSI,L25_B,Magnesium (mg),magnesium added,FOODON:03460774,http://purl.obolibrary.org/obo/FOODON_03460774,0.8128488556087475,,FOODON
