"Table"	"TableName"	"BeginYear"	"EndYear"	"DataGroup"	"UseConstraints"	"DocFile"	"DataFile"	"DatePublished"
"HCQ_F"	"Hepatitis C Follow Up"	"2009"	"2010"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HCQ_F.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HCQ_F.XPT"	"April 2012"
"RXQ_RX_F"	"Prescription Medications"	"2009"	"2010"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/RXQ_RX_F.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/RXQ_RX_F.XPT"	"May 2012"
"WHQ_F"	"Weight History"	"2009"	"2010"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/WHQ_F.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/WHQ_F.XPT"	"October 2012"
"ACQ_F"	"Acculturation"	"2009"	"2010"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/ACQ_F.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/ACQ_F.XPT"	"August 2012"
"HSQ_F"	"Current Health Status"	"2009"	"2010"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HSQ_F.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HSQ_F.XPT"	"August 2012"
"DEQ_F"	"Dermatology"	"2009"	"2010"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DEQ_F.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DEQ_F.XPT"	"Updated August 2017"
"DBQ_F"	"Diet Behavior & Nutrition"	"2009"	"2010"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DBQ_F.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/DBQ_F.XPT"	"September 2012"
"HOQ_F"	"Housing Characteristics"	"2009"	"2010"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HOQ_F.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/HOQ_F.XPT"	"September 2012"
"CBQPFA_F"	"Consumer Behavior Phone Follow-up Module - Adult"	"2009"	"2010"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/CBQPFA_F.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/CBQPFA_F.XPT"	"April 2013"
"CBQPFC_F"	"Consumer Behavior Phone Follow-up Module - Child"	"2009"	"2010"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/CBQPFC_F.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/CBQPFC_F.XPT"	"April 2013"
"FSQ_F"	"Food Security"	"2009"	"2010"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/FSQ_F.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/FSQ_F.XPT"	"March 2013"
"FSQ_F_R"	"Food Security - Pregnant Women"	"2009"	"2010"	"Questionnaire"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/FSQ_F_R.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/FSQ_F_R.XPT"	
"OCQ_F_R"	"Occupation - Industry & Occupation Codes"	"2009"	"2010"	"Questionnaire"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/OCQ_F_R.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/OCQ_F_R.XPT"	
"VTQ_F"	"Volatile Toxicant (Subsample)"	"2009"	"2010"	"Questionnaire"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/VTQ_F.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2009-2010/VTQ_F.XPT"	"April 2017"
"DEMO_G"	"Demographic Variables & Sample Weights"	"2011"	"2012"	"Demographics"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DEMO_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DEMO_G.XPT"	"Updated January 2015"
"DR1TOT_G"	"Dietary Interview - Total Nutrient Intakes, First Day"	"2011"	"2012"	"Dietary"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DR1TOT_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DR1TOT_G.XPT"	"September 2014"
"DR2TOT_G"	"Dietary Interview - Total Nutrient Intakes, Second Day"	"2011"	"2012"	"Dietary"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DR2TOT_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DR2TOT_G.XPT"	"September 2014"
"DR1IFF_G"	"Dietary Interview - Individual Foods, First Day"	"2011"	"2012"	"Dietary"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DR1IFF_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DR1IFF_G.XPT"	"September 2014"
"DR2IFF_G"	"Dietary Interview - Individual Foods, Second Day"	"2011"	"2012"	"Dietary"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DR2IFF_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DR2IFF_G.XPT"	"September 2014"
"DRXMCD_G"	"Dietary Interview Technical Support File - Modification Codes"	"2011"	"2012"	"Dietary"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DRXMCD_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DRXMCD_G.XPT"	"September 2014"
"DRXFCD_G"	"Dietary Interview Technical Support File - Food Codes"	"2011"	"2012"	"Dietary"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DRXFCD_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DRXFCD_G.XPT"	"September 2014"
"DSQIDS_G"	"Dietary Supplement Use 30 Day - Individual Dietary Supplements"	"2011"	"2012"	"Dietary"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DSQIDS_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DSQIDS_G.XPT"	"December 2014"
"DSQTOT_G"	"Dietary Supplement Use 30-Day - Total Dietary Supplements"	"2011"	"2012"	"Dietary"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DSQTOT_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DSQTOT_G.XPT"	"December 2014"
"DS1IDS_G"	"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, First Day"	"2011"	"2012"	"Dietary"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DS1IDS_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DS1IDS_G.XPT"	"Updated December 2014"
"DS2IDS_G"	"Dietary Supplement Use 24-Hour - Individual Dietary Supplements, Second Day"	"2011"	"2012"	"Dietary"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DS2IDS_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DS2IDS_G.XPT"	"Updated December 2014"
"DS1TOT_G"	"Dietary Supplement Use 24-Hour - Total Dietary Supplements, First Day"	"2011"	"2012"	"Dietary"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DS1TOT_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DS1TOT_G.XPT"	"Updated December 2014"
"DS2TOT_G"	"Dietary Supplement Use 24-Hour - Total Dietary Supplements, Second Day"	"2011"	"2012"	"Dietary"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DS2TOT_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DS2TOT_G.XPT"	"Updated December 2014"
"TBX_G"	"Tuberculosis"	"2011"	"2012"	"Examination"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/TBX_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/TBX_G.XPT"	"Updated January 2015"
"BPX_G"	"Blood Pressure"	"2011"	"2012"	"Examination"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/BPX_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/BPX_G.XPT"	"September 2013"
"ENX_G"	"Exhaled Nitric Oxide"	"2011"	"2012"	"Examination"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/ENX_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/ENX_G.XPT"	"February 2014"
"SPX_G"	"Spirometry - Pre and Post-Bronchodilator"	"2011"	"2012"	"Examination"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/SPX_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/SPX_G.XPT"	"December 2014"
"SPXRAW_G"	"Spirometry - Raw Curve Data"	"2011"	"2012"	"Examination"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/SPXRAW_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/SPXRAW_G.XPT"	"December 2014"
"OHXPER_G"	"Oral Health - Periodontal"	"2011"	"2012"	"Examination"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/OHXPER_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/OHXPER_G.XPT"	"March 2014"
"OHXREF_G"	"Oral Health - Recommendation of Care"	"2011"	"2012"	"Examination"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/OHXREF_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/OHXREF_G.XPT"	"March 2014"
"CSX_G_R"	"Taste & Smell"	"2012"	"2012"	"Examination"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2012-2012/CSX_G_R.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2012-2012/CSX_G_R.XPT"	
"MGX_G"	"Muscle Strength - Grip Test"	"2011"	"2012"	"Examination"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/MGX_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/MGX_G.XPT"	"December 2014"
"BMX_G"	"Body Measures"	"2011"	"2012"	"Examination"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/BMX_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/BMX_G.XPT"	"Updated September 2015"
"AUX_G"	"Audiometry"	"2011"	"2012"	"Examination"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/AUX_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/AUX_G.XPT"	"April 2016"
"AUXAR_G"	"Audiometry - Acoustic Reflex"	"2011"	"2012"	"Examination"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/AUXAR_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/AUXAR_G.XPT"	"April 2016"
"AUXTYM_G"	"Audiometry - Tympanometry"	"2011"	"2012"	"Examination"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/AUXTYM_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/AUXTYM_G.XPT"	"April 2016"
"FLXCLN_G"	"Fluorosis - Clinical"	"2011"	"2012"	"Examination"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/FLXCLN_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/FLXCLN_G.XPT"	"April 2019"
"OHXDEN_G"	"Oral Health - Dentition"	"2011"	"2012"	"Examination"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/OHXDEN_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/OHXDEN_G.XPT"	"Updated April 2019"
"DXX_G"	"Dual-Energy X-ray Absorptiometry - Whole Body"	"2011"	"2012"	"Examination"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DXX_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DXX_G.XPT"	"March 2020"
"DXXAG_G"	"Dual-Energy X-ray Absorptiometry - Android/Gynoid Measurements"	"2011"	"2012"	"Examination"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DXXAG_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/DXXAG_G.XPT"	"October 2021"
"PAXA_G_R"	"Physical Activity Monitor - Header"	"2012"	"2012"	"Examination"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2012-2012/PAXA_G_R.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2012-2012/PAXA_G_R.XPT"	
"PAXD_G_R"	"Physical Activity Monitor - Day"	"2012"	"2012"	"Examination"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2012-2012/PAXD_G_R.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2012-2012/PAXD_G_R.XPT"	
"PAXH_G_R"	"Physical Activity Monitor - Hour"	"2012"	"2012"	"Examination"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2012-2012/PAXH_G_R.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2012-2012/PAXH_G_R.XPT"	
"PAXM_G_R"	"Physical Activity Monitor - Minute"	"2012"	"2012"	"Examination"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2012-2012/PAXM_G_R.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2012-2012/PAXM_G_R.XPT"	
"PAXDAY_G"	"Physical Activity Monitor - Day"	"2011"	"2012"	"Examination"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PAXDAY_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PAXDAY_G.XPT"	"November 2020"
"PAXHD_G"	"Physical Activity Monitor - Header"	"2011"	"2012"	"Examination"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PAXHD_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PAXHD_G.XPT"	"November 2020"
"PAXHR_G"	"Physical Activity Monitor - Hour"	"2011"	"2012"	"Examination"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PAXHR_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PAXHR_G.XPT"	"November 2020"
"PAXMIN_G"	"Physical Activity Monitor - Minute"	"2011"	"2012"	"Examination"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PAXMIN_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PAXMIN_G.XPT"	"Updated October 2022"
"TCHOL_G"	"Cholesterol - Total"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/TCHOL_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/TCHOL_G.XPT"	"September 2013"
"UHM_G"	"Metals - Urine"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UHM_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UHM_G.XPT"	"Updated October 2014"
"HEPA_G"	"Hepatitis A Antibody"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HEPA_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HEPA_G.XPT"	"September 2013"
"HIV_G"	"HIV Antibody Test"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HIV_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HIV_G.XPT"	"September 2013"
"HSV_G"	"Herpes Simplex Virus Type-1 & Type-2"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HSV_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HSV_G.XPT"	"November 2013"
"PbCd_G"	"Cadmium, Lead, Total Mercury, Selenium, & Manganese - Blood"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PbCd_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PbCd_G.XPT"	
"ALB_CR_G"	"Albumin & Creatinine - Urine"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/ALB_CR_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/ALB_CR_G.XPT"	"Updated September 2016"
"BIOPRO_G"	"Standard Biochemistry Profile"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/BIOPRO_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/BIOPRO_G.XPT"	"Updated February 2014"
"IHgEM_G"	"Mercury: Inorganic, Ethyl and Methyl - Blood"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/IHgEM_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/IHgEM_G.XPT"	
"CBC_G"	"Complete Blood Count with 5-part Differential - Whole Blood"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/CBC_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/CBC_G.XPT"	"January 2014"
"TGEMA_G"	"Tissue Transglutaminase Assay (IgA-TTG) & IgA Endomyseal Antibody Assay (IgA EMA)"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/TGEMA_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/TGEMA_G.XPT"	"September 2013"
"ORHPV_G"	"Human Papillomavirus (HPV) - Oral Rinse"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/ORHPV_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/ORHPV_G.XPT"	"February 2014"
"OHPV_G_R"	"Human Papillomavirus (HPV) - Oral Rinse - Youth"	"2011"	"2012"	"Laboratory"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/OHPV_G_R.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/OHPV_G_R.XPT"	
"COTNAL_G"	"Cotinine - Serum & Total NNAL - Urine"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/COTNAL_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/COTNAL_G.XPT"	"Updated December 2013"
"UAS_G"	"Arsenics - Total & Speciated - Urine"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UAS_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UAS_G.XPT"	"Updated October 2014"
"UHG_G"	"Mercury: Inorganic - Urine"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UHG_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UHG_G.XPT"	"Updated October 2014"
"TB_G"	"Tuberculosis - Quantiferon_In_Gold"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/TB_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/TB_G.XPT"	"November 2013"
"CHLM_G_R"	"Chlamydia - Urine - Youth"	"2011"	"2012"	"Laboratory"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/CHLM_G_R.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/CHLM_G_R.XPT"	
"HEPB_S_G"	"Hepatitis B Surface Antibody"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HEPB_S_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HEPB_S_G.XPT"	"September 2013"
"HEPBD_G"	"Hepatitis B: Core Antibody, Surface Antigen; Hepatitis D Antibody"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HEPBD_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HEPBD_G.XPT"	"September 2013"
"HEPC_G"	"Hepatitis C: Confirmed Antibody, RNA (HCV-RNA), & Genotype"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HEPC_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HEPC_G.XPT"	"Updated February 2015"
"HEPE_G"	"Hepatitis E : IgG & IgM Antibodies"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HEPE_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HEPE_G.XPT"	"September 2013"
"HSV_G_R"	"Herpes Simplex Virus Type-2 - Youth"	"2011"	"2012"	"Laboratory"	"RDC Only"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HSV_G_R.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HSV_G_R.XPT"	
"PHTHTE_G"	"Phthalates & Plasticizers Metabolites - Urine"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PHTHTE_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PHTHTE_G.XPT"	"Updated October 2014"
"PP_G"	"Pesticides - Environmental - Urine"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PP_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PP_G.XPT"	"Updated October 2014"
"THYROD_G"	"Thyroid Profile"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/THYROD_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/THYROD_G.XPT"	"Updated October 2014"
"UCFLOW_G"	"Urine Flow Rate"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UCFLOW_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UCFLOW_G.XPT"	"Updated April 2018"
"UCOSMO_G"	"Osmolality - Urine"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UCOSMO_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UCOSMO_G.XPT"	"September 2013"
"UCPREG_G"	"Pregnancy Test - Urine"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UCPREG_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UCPREG_G.XPT"	"Updated October 2014"
"CUSEZN_G"	"Copper, Selenium & Zinc - Serum"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/CUSEZN_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/CUSEZN_G.XPT"	"Updated October 2014"
"FOLATE_G"	"Folate - RBC"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/FOLATE_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/FOLATE_G.XPT"	"Updated February 2019"
"MMA_G"	"Methylmalonic Acid"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/MMA_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/MMA_G.XPT"	"October 2018"
"VITB12_G"	"Vitamin B12"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/VITB12_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/VITB12_G.XPT"	"March 2014"
"CMV_G"	"Cytomegalovirus IgG & IgM Antibodies - Serum"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/CMV_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/CMV_G.XPT"	"October 2013"
"UHMS_G"	"Metals - Urine - Special Sample"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UHMS_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UHMS_G.XPT"	"September 2013"
"UASS_G"	"Arsenics - Total & Speciated - Urine - Special Sample"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UASS_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UASS_G.XPT"	"September 2013"
"HDL_G"	"Cholesterol - HDL"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HDL_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/HDL_G.XPT"	"September 2013"
"TST_G"	"Total Testosterone"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/TST_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/TST_G.XPT"	"Updated March 2014"
"GHB_G"	"Glycohemoglobin"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/GHB_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/GHB_G.XPT"	"September 2013"
"UIO_G"	"Iodine - Urine"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UIO_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/UIO_G.XPT"	"Updated October 2014"
"FASTQX_G"	"Fasting Questionnaire"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/FASTQX_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/FASTQX_G.XPT"	"September 2013"
"CHLMDA_G"	"Chlamydia - Urine"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/CHLMDA_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/CHLMDA_G.XPT"	"November 2013"
"PERNTS_G"	"Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample"	"2011"	"2012"	"Laboratory"	"None"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PERNTS_G.htm"	"https://wwwn.cdc.gov/Nchs/Nhanes/2011-2012/PERNTS_G.XPT"	"September 2013"
